,argu,loss_fun,class_weight,nl,opt,epochs,Rsquare_median,R_greater_80,R_greater_85
0,2.0,mae,"{0: 1, 1: 1, 2: 1}","[40, 10]",Adam,150.0,0.4563957876211626,0.38636363636363635,0.3409090909090909
1,2.0,mae,"{0: 1, 1: 1, 2: 1}","[40, 10]",Adam,300.0,-0.20513782785761947,0.3181818181818182,0.2727272727272727
2,2.0,mae,"{0: 1, 1: 1, 2: 1}","[40, 10]",RMSprop,150.0,0.5841335590597836,0.38636363636363635,0.38636363636363635
3,2.0,mae,"{0: 1, 1: 1, 2: 1}","[40, 10]",RMSprop,300.0,0.45991868444353495,0.29545454545454547,0.2727272727272727
4,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 40, 10]",Adam,150.0,0.7242408053281635,0.4090909090909091,0.3409090909090909
5,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 40, 10]",Adam,300.0,0.57220191637947,0.36363636363636365,0.3409090909090909
6,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,150.0,0.63597781286331,0.4318181818181818,0.4318181818181818
7,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,300.0,0.6465529405218711,0.38636363636363635,0.38636363636363635
8,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 40, 10]",Adam,150.0,0.6079351450175443,0.29545454545454547,0.22727272727272727
9,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 40, 10]",Adam,300.0,0.6524451963420365,0.38636363636363635,0.29545454545454547
10,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,0.5481143261607496,0.4090909090909091,0.38636363636363635
11,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.6499619176365938,0.38636363636363635,0.2727272727272727
12,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 40, 10]",Adam,150.0,0.49266784477945924,0.3181818181818182,0.3181818181818182
13,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 40, 10]",Adam,300.0,0.8223397828340409,0.5227272727272727,0.4318181818181818
14,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,150.0,0.8118935061505961,0.5227272727272727,0.4772727272727273
15,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,300.0,0.6130707505087645,0.4090909090909091,0.38636363636363635
16,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 10]",Adam,150.0,0.43262089472108367,0.36363636363636365,0.3181818181818182
17,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 10]",Adam,300.0,0.4398849282830974,0.3181818181818182,0.2727272727272727
18,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 10]",RMSprop,150.0,0.30614363182127313,0.38636363636363635,0.2727272727272727
19,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 10]",RMSprop,300.0,0.5073024393896561,0.29545454545454547,0.2727272727272727
20,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 10]",Adam,150.0,0.5324787242784497,0.3181818181818182,0.2727272727272727
21,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 10]",Adam,300.0,0.6083360237404125,0.38636363636363635,0.3181818181818182
22,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,150.0,0.5781066138479889,0.29545454545454547,0.22727272727272727
23,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,300.0,0.6089605012183091,0.4318181818181818,0.38636363636363635
24,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 10]",Adam,150.0,0.17625509821351315,0.3409090909090909,0.3181818181818182
25,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 10]",Adam,300.0,-0.006470033231113059,0.29545454545454547,0.25
26,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 10]",RMSprop,150.0,-0.03145288095211607,0.22727272727272727,0.20454545454545456
27,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 10]",RMSprop,300.0,-0.38393868703413503,0.22727272727272727,0.13636363636363635
28,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 40]",Adam,150.0,0.47901984608314674,0.3409090909090909,0.29545454545454547
29,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 40]",Adam,300.0,0.29116001188684115,0.29545454545454547,0.25
30,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 40]",RMSprop,150.0,0.6931343147885642,0.3181818181818182,0.20454545454545456
31,2.0,mae,"{0: 1, 1: 1, 2: 1}","[70, 40]",RMSprop,300.0,0.5827540777768593,0.36363636363636365,0.2727272727272727
32,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 40]",Adam,150.0,0.5186385606404843,0.4090909090909091,0.3409090909090909
33,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 40]",Adam,300.0,0.7151996271678905,0.4318181818181818,0.4318181818181818
34,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,150.0,0.653278634059126,0.36363636363636365,0.3181818181818182
35,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,300.0,0.5953605739870546,0.4318181818181818,0.36363636363636365
36,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 40]",Adam,150.0,0.4714316758091331,0.38636363636363635,0.3409090909090909
37,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 40]",Adam,300.0,0.438387416291114,0.3409090909090909,0.3409090909090909
38,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 40]",RMSprop,150.0,0.5301131930249648,0.29545454545454547,0.2727272727272727
39,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 40]",RMSprop,300.0,0.5092906773247243,0.38636363636363635,0.29545454545454547
40,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70]",Adam,150.0,0.6283560508005062,0.2727272727272727,0.25
41,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70]",Adam,300.0,0.4575810999814649,0.36363636363636365,0.25
42,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70]",RMSprop,150.0,0.3111935655180499,0.20454545454545456,0.18181818181818182
43,2.0,mae,"{0: 1, 1: 1, 2: 1}","[100, 70]",RMSprop,300.0,0.35169664062767975,0.29545454545454547,0.25
44,2.0,mae,"{0: 1, 1: 3, 2: 1}","[40, 10]",Adam,150.0,-0.017093030984148994,0.22727272727272727,0.20454545454545456
45,2.0,mae,"{0: 1, 1: 3, 2: 1}","[40, 10]",Adam,300.0,-0.5723860737473048,0.13636363636363635,0.09090909090909091
46,2.0,mae,"{0: 1, 1: 3, 2: 1}","[40, 10]",RMSprop,150.0,-0.306378985127018,0.20454545454545456,0.1590909090909091
47,2.0,mae,"{0: 1, 1: 3, 2: 1}","[40, 10]",RMSprop,300.0,-1.2987170243103667,0.2727272727272727,0.25
48,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40, 10]",Adam,150.0,0.2753057617660488,0.25,0.22727272727272727
49,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40, 10]",Adam,300.0,0.33242163121660057,0.29545454545454547,0.22727272727272727
50,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40, 10]",RMSprop,150.0,0.26490416460926114,0.3181818181818182,0.29545454545454547
51,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40, 10]",RMSprop,300.0,0.35069808920378637,0.36363636363636365,0.3181818181818182
52,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 40, 10]",Adam,150.0,0.6395357052011685,0.4090909090909091,0.3409090909090909
53,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 40, 10]",Adam,300.0,0.6388712264519176,0.4090909090909091,0.38636363636363635
54,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,0.5759569701829022,0.3181818181818182,0.29545454545454547
55,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.8237040498322179,0.5454545454545454,0.36363636363636365
56,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 40, 10]",Adam,150.0,0.36593201726348906,0.29545454545454547,0.2727272727272727
57,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 40, 10]",Adam,300.0,0.4110996369638573,0.4090909090909091,0.38636363636363635
58,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 40, 10]",RMSprop,150.0,0.41876677540113566,0.2727272727272727,0.22727272727272727
59,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 40, 10]",RMSprop,300.0,0.4060762694448472,0.38636363636363635,0.36363636363636365
60,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 10]",Adam,150.0,-0.6994148835181174,0.25,0.20454545454545456
61,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 10]",Adam,300.0,-0.6557819453787825,0.18181818181818182,0.18181818181818182
62,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 10]",RMSprop,150.0,-0.27234663123014446,0.2727272727272727,0.25
63,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 10]",RMSprop,300.0,-0.7203622778115338,0.18181818181818182,0.18181818181818182
64,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 10]",Adam,150.0,0.04989398482795637,0.18181818181818182,0.13636363636363635
65,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 10]",Adam,300.0,0.45748460893477944,0.3409090909090909,0.29545454545454547
66,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,150.0,0.2989499867669257,0.29545454545454547,0.2727272727272727
67,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,300.0,0.47102108348778016,0.25,0.18181818181818182
68,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 10]",Adam,150.0,-1.3157881879893878,0.18181818181818182,0.18181818181818182
69,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 10]",Adam,300.0,-0.7415945291915408,0.20454545454545456,0.20454545454545456
70,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 10]",RMSprop,150.0,-0.8684847321197434,0.13636363636363635,0.11363636363636363
71,2.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 10]",RMSprop,300.0,-0.8502889344029428,0.1590909090909091,0.11363636363636363
72,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40]",Adam,150.0,0.4965097037711717,0.3181818181818182,0.18181818181818182
73,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40]",Adam,300.0,0.586490411009836,0.36363636363636365,0.29545454545454547
74,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40]",RMSprop,150.0,0.29140717360527574,0.3181818181818182,0.29545454545454547
75,2.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40]",RMSprop,300.0,0.37570291431072605,0.29545454545454547,0.20454545454545456
