,argu,loss_fun,class_weight,nl,opt,epochs,Rsquare_median,R_greater_80,R_greater_85
0,3.0,mse,"{0: 1, 1: 1, 2: 1}","[40, 10]",Adam,150.0,-0.8356963708682102,0.11363636363636363,0.11363636363636363
1,3.0,mse,"{0: 1, 1: 1, 2: 1}","[40, 10]",Adam,300.0,-0.27444775242738395,0.18181818181818182,0.18181818181818182
2,3.0,mse,"{0: 1, 1: 1, 2: 1}","[40, 10]",RMSprop,150.0,-0.4606276665662913,0.13636363636363635,0.11363636363636363
3,3.0,mse,"{0: 1, 1: 1, 2: 1}","[40, 10]",RMSprop,300.0,-0.6153113763531011,0.22727272727272727,0.22727272727272727
4,3.0,mse,"{0: 1, 1: 1, 2: 1}","[70, 40, 10]",Adam,150.0,-0.8710446585278454,0.1590909090909091,0.1590909090909091
5,3.0,mse,"{0: 1, 1: 1, 2: 1}","[70, 40, 10]",Adam,300.0,0.348381529987879,0.29545454545454547,0.29545454545454547
6,3.0,mse,"{0: 1, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,150.0,-0.7745829047354241,0.18181818181818182,0.1590909090909091
7,3.0,mse,"{0: 1, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,300.0,0.05391983687406404,0.2727272727272727,0.22727272727272727
8,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 70, 40, 10]",Adam,150.0,-1.3035151794342383,0.1590909090909091,0.11363636363636363
9,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 70, 40, 10]",Adam,300.0,-0.328857743247009,0.22727272727272727,0.20454545454545456
10,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,0.10998192032491966,0.29545454545454547,0.22727272727272727
11,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.33536364072060987,0.38636363636363635,0.3409090909090909
12,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 40, 10]",Adam,150.0,-0.9651096188197995,0.13636363636363635,0.09090909090909091
13,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 40, 10]",Adam,300.0,-0.8057045381374227,0.20454545454545456,0.18181818181818182
14,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,150.0,-0.5171197219139553,0.2727272727272727,0.20454545454545456
15,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,300.0,-0.34659009644866723,0.20454545454545456,0.20454545454545456
16,3.0,mse,"{0: 1, 1: 1, 2: 1}","[70, 10]",Adam,150.0,-0.5449926909404555,0.22727272727272727,0.20454545454545456
17,3.0,mse,"{0: 1, 1: 1, 2: 1}","[70, 10]",Adam,300.0,-0.17391346625269088,0.3409090909090909,0.29545454545454547
18,3.0,mse,"{0: 1, 1: 1, 2: 1}","[70, 10]",RMSprop,150.0,-0.3973665098480783,0.1590909090909091,0.09090909090909091
19,3.0,mse,"{0: 1, 1: 1, 2: 1}","[70, 10]",RMSprop,300.0,-0.46493649861614283,0.25,0.18181818181818182
20,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 70, 10]",Adam,150.0,-0.6575712677429828,0.06818181818181818,0.06818181818181818
21,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 70, 10]",Adam,300.0,0.05393827020570524,0.22727272727272727,0.1590909090909091
22,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,150.0,-0.5641060504117621,0.11363636363636363,0.06818181818181818
23,3.0,mse,"{0: 1, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,300.0,0.3996455430240873,0.2727272727272727,0.25
